ATENDIMENTO_BAIRRO_NOME;EQUIPAMENTO_URBANO_NOME;FLAG_EQUIPAMENTO_URBANO;FLAG_FLAGRANTE;LOGRADOURO_NOME;NATUREZA1_DEFESA_CIVIL;NATUREZA1_DESCRICAO;SUBCATEGORIA1_DESCRICAO;NATUREZA2_DEFESA_CIVIL;NATUREZA2_DESCRICAO;SUBCATEGORIA2_DESCRICAO;NATUREZA3_DEFESA_CIVIL;NATUREZA3_DESCRICAO;SUBCATEGORIA3_DESCRICAO;NATUREZA4_DEFESA_CIVIL;NATUREZA4_DESCRICAO;SUBCATEGORIA4_DESCRICAO;NATUREZA5_DEFESA_CIVIL;NATUREZA5_DESCRICAO;SUBCATEGORIA5_DESCRICAO;OCORRENCIA_ANO;OCORRENCIA_CODIGO;OCORRENCIA_DATA;OCORRENCIA_DIA_SEMANA;OCORRENCIA_HORA;OCORRENCIA_MES;OPERACAO_DESCRICAO;ORIGEM_CHAMADO_DESCRICAO;REGIONAL_FATO_NOME;SECRETARIA_NOME;SECRETARIA_SIGLA;SERVICO_NOME;SITUACAO_EQUIPE_DESCRICAO;NUMERO_PROTOCOLO_156
São Francisco;;f;NÃO;;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;00089/2022;13/12/2022;Terça;08:00:00;12;;IMEDIATA;Matriz;;;"";"";
Cajuru;;f;NÃO;Rua Luiz França;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;00098/2022;13/12/2022;Terça;08:30:00;12;;IMEDIATA;Cajuru;;;"";"";
São Lourenço;MEMORIAL PARANISTA;t;NÃO;;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;00095/2022;13/12/2022;Terça;09:40:00;12;;IMEDIATA;Boa Vista;Fundação Cultural de Curitiba;FCC;"";"";
Santa Cândida;CENTRO DE EDUCAÇÃO INTEGRAL AUGUSTO CÉSAR SANDINO;t;NÃO;R. MOBRAL;0;Escolta;;;;;;;;;;;;;;2022;00094/2022;13/12/2022;Terça;09:40:00;12;;IMEDIATA;Boa Vista;Secretaria Municipal da Educação;SME;"";"";
Bigorrilho;ESTAÇÃO TUBO BIGORRILHO 1;t;NÃO;R. PE. ANCHIETA;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;00096/2022;13/12/2022;Terça;09:50:00;12;;153;Matriz;Urbanização de Curitiba S.A.;URBS;"";"";
Bacacheri;;f;NÃO;Rodovia Br Cento e Dezesseis;0;Trânsito;Acidente de trânsito;;;;;;;;;;;;;2022;00100/2022;13/12/2022;Terça;09:50:00;12;;IMEDIATA;Boa Vista;;;"";"";
Fazendinha;;f;NÃO;Rua Aristídes Fioravante;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00101/2022;13/12/2022;Terça;10:00:00;12;;IMEDIATA;Portão;;;"";"";
Campo de Santana;;f;NÃO;Rua Pavo de Almeida;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00105/2022;13/12/2022;Terça;10:10:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Tatuquara;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;00099/2022;13/12/2022;Terça;10:19:00;12;;IMEDIATA;Matriz;;;"";"";
Santa Felicidade;;f;NÃO;Avenida Manoel Ribas;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;00102/2022;13/12/2022;Terça;10:20:00;12;;IMEDIATA;Santa Felicidade;;;"";"";
Fazendinha;;f;NÃO;Rua Alfredo José Pinto;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00104/2022;13/12/2022;Terça;10:20:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Portão;;;"";"";
Pinheirinho;;f;NÃO;Rua Reinaldo Stocco;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00021/2022;13/12/2022;Terça;10:20:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Pinheirinho;;;"";"";
Xaxim;;f;NÃO;Rua Saverio Sevegnani;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00106/2022;13/12/2022;Terça;10:21:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Boqueirão;;;"";"";
Xaxim;;f;NÃO;Rua João Winter;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00109/2022;13/12/2022;Terça;10:27:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Boqueirão;;;"";"";
Alto Boqueirão;;f;NÃO;Rua Antônio Zak;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00111/2022;13/12/2022;Terça;10:39:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Boqueirão;;;"";"";
Fazendinha;;f;NÃO;GUAIRACÁ;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00108/2022;13/12/2022;Terça;10:40:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Portão;;;"";"";
Umbará;;f;NÃO;Rua Antônio Salin;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00107/2022;13/12/2022;Terça;10:45:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Bairro Novo;;;"";"";
Umbará;;f;NÃO;Rua Julia Huga Maria Negrello;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00114/2022;13/12/2022;Terça;11:00:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Bairro Novo;;;"";"";
Portão;;f;NÃO;Rua São Mateus;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00112/2022;13/12/2022;Terça;11:00:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Portão;;;"";"";
Rebouças;;f;NÃO;Rua Brigadeiro Franco;0;Trânsito;Acidente de trânsito;;;;;;;;;;;;;2022;00110/2022;13/12/2022;Terça;11:00:00;12;;IMEDIATA;Matriz;;;"";"";
Centro;;f;NÃO;Rua Presidente Faria;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00116/2022;13/12/2022;Terça;11:13:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Matriz;;;"";"";
Portão;;f;NÃO;Rua Deputado Estefano Mikilita;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00115/2022;13/12/2022;Terça;11:15:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Portão;;;"";"";
Bairro Alto;UNIDADE DE SAÚDE TARUMÃ;t;NÃO;Rua José Veríssimo;0;Apoio;Apoio à SMS;;;;;;;;;;;;;2022;00113/2022;13/12/2022;Terça;11:20:00;12;;153;Boa Vista;Secretaria Municipal da Saúde;SMS;"";"";
Prado Velho;;f;NÃO;Rua Thomas Edison;0;Apoio;Apoio ao GM;;;;;;;;;;;;;2022;00026/2022;13/12/2022;Terça;11:30:00;12;;À VIATURA;Matriz;;;"";"";
Jardim Botânico;;f;NÃO;Jardim Botânico-Evento de Natal.;0;Apoio;Apoio à URBS;;;;;;;;;;;;;2022;00118/2022;13/12/2022;Terça;11:55:00;12;;153;Matriz;;;"";"";
Alto da Glória;;f;NÃO;Avenida João Gualberto;0;Agressão física/verbal;Agressão;;;;;;;;;;;;;2022;00117/2022;13/12/2022;Terça;11:57:00;12;;153;Matriz;;;"";"";
Mercês;;f;NÃO;Avenida Cândido de Abreu;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;00133/2022;13/12/2022;Terça;12:00:00;12;;IMEDIATA;Matriz;;;"";"";
Mercês;;f;NÃO;Avenida Cândido de Abreu;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;;13/12/2022;Terça;12:00:00;12;;IMEDIATA;Matriz;;;"";"";
Capão da Imbuia;;f;NÃO;Rua Professor Nivaldo Braga;0;Apoio;Apoio ao cidadão - ORIENTAÇÃO;;;;;;;;;;;;;2022;00121/2022;13/12/2022;Terça;12:10:00;12;;IMEDIATA;Cajuru;;;"";"";
Sítio Cercado;;f;NÃO;Rua Campína Grande do Sul;0;Roubo;Transeunte;;;;;;;;;;;;;2022;00119/2022;13/12/2022;Terça;12:11:00;12;;153;Bairro Novo;;;"";"";
Orleans;UNIDADE DE SAÚDE NOVA ORLEANS;t;NÃO;;0;Apoio;Apoio à SMS;;;;;;;;;;;;;2022;00120/2022;13/12/2022;Terça;12:26:00;12;;153;Santa Felicidade;Secretaria Municipal da Saúde;SMS;"";"";
Centro;;f;NÃO;Rua Presidente Faria;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;00127/2022;13/12/2022;Terça;12:40:00;12;;IMEDIATA;Matriz;;;"";"";
Vista Alegre;;f;NÃO;Rua Antônio Costa;1;Fornecimento de Lona;;;;;;;;;;;;;;2022;00006/2022;13/12/2022;Terça;12:51:00;12;;153;Santa Felicidade;;;"";"";
Centro;RUA DA CIDADANIA MATRIZ;t;NÃO;PÇ. RUI BARBOSA;0;Ronda;;;;;;;;;;;;;;2022;00122/2022;13/12/2022;Terça;13:25:00;12;;153;Matriz;Secretaria do Governo Municipal;SGM;"";"";
Uberaba;;f;NÃO;Rua João Maria Leandro;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;00123/2022;13/12/2022;Terça;13:34:00;12;;153;Cajuru;;;"";"";
Cidade Industrial;;f;NÃO;Rua Estrela do Sul;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00129/2022;13/12/2022;Terça;13:40:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;CIC;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;00124/2022;13/12/2022;Terça;13:45:00;12;;IMEDIATA;Matriz;;;"";"";
Tatuquara;;f;NÃO;Rua Elizete Cardoso;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00144/2022;13/12/2022;Terça;14:00:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Pinheirinho;;;"";"";
Tatuquara;;f;NÃO;Rua Isabel Ribeiro;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00145/2022;13/12/2022;Terça;14:05:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Pinheirinho;;;"";"";
Tatuquara;;f;NÃO;Rua Maria Aparecida de Silva Anquizes;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00146/2022;13/12/2022;Terça;14:15:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Pinheirinho;;;"";"";
Tatuquara;;f;NÃO;Rua Tenente Antônio Emílio Vaz Lobo;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00147/2022;13/12/2022;Terça;14:25:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Tatuquara;;;"";"";
Centro;;f;NÃO;Travessa Itararé;0;Atos obscenos/libidinosos;;;;;;;;;;;;;;2022;00125/2022;13/12/2022;Terça;14:36:00;12;;153;Matriz;;;"";"";
Centro;;f;NÃO;Rua Pedro Ivo;0;Furto;Transeunte;;;;;;;;;;;;;2022;00134/2022;13/12/2022;Terça;15:00:00;12;;IMEDIATA;Matriz;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Apoio;Apoio à PMPR;;;;;;;;;;;;;2022;00130/2022;13/12/2022;Terça;15:00:00;12;;IMEDIATA;Matriz;;;"";"";
Boa Vista;;f;NÃO;Rua Deputado Atílio de Almeida Barbosa;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00128/2022;13/12/2022;Terça;15:05:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Boa Vista;;;"";"";
Tingui;;f;NÃO;Rua Diógenes do Brasil Lobato;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00131/2022;13/12/2022;Terça;15:17:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Boa Vista;;;"";"";
Jardim das Américas;;f;NÃO;Avenida Nossa Senhora de Lourdes;0;Trânsito;Acidente de trânsito;;;;;;;;;;;;;2022;00132/2022;13/12/2022;Terça;15:20:00;12;;IMEDIATA;Cajuru;;;"";"";
Centro;;f;NÃO;Rua Presidente Faria;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00135/2022;13/12/2022;Terça;15:30:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Matriz;;;"";"";
Jardim das Américas;;f;NÃO;Rua Doutor Alcides Vieira Arcoverde;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00136/2022;13/12/2022;Terça;15:30:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Cajuru;;;"";"";
Abranches;;f;NÃO;Rua Victor Kotovis;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00137/2022;13/12/2022;Terça;15:40:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Boa Vista;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;00140/2022;13/12/2022;Terça;15:45:00;12;;IMEDIATA;Matriz;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Orientação;ORIENTAÇÃO GERAL;;;;;;;;;;;;;2022;00148/2022;13/12/2022;Terça;15:45:00;12;;IMEDIATA;Matriz;;;"";"";
Santa Felicidade;;f;NÃO;Rua Doutor Leão Mocellin;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00149/2022;13/12/2022;Terça;15:50:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Santa Felicidade;;;"";"";
São João;ACADEMIA AO AR LIVRE PARQUE TINGUI;t;NÃO;;0;Dano;Vandalismo;;;;;;;;;;;;;2022;00152/2022;13/12/2022;Terça;16:00:00;12;;IMEDIATA;Santa Felicidade;Secretaria Municipal do Esporte, Lazer e Juventude;SMELJ;"";"";
Jardim Botânico;;f;NÃO;Jardim Botânico-Evento de Natal.;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;00138/2022;13/12/2022;Terça;16:05:00;12;;IMEDIATA;Matriz;;;"";"";
São Francisco;;f;NÃO;Rua Padre Agostinho;0;Apoio;Apoio à FAS;;;;;;;;;;;;;2022;00139/2022;13/12/2022;Terça;16:10:00;12;;153;Matriz;;;"";"";
Centro;;f;NÃO;Praça Rui Barbosa;0;Apoio;Apoio à SETRAN;;;;;;;;;;;;;2022;00150/2022;13/12/2022;Terça;16:30:00;12;;À VIATURA;Matriz;;;"";"";
São Francisco;;f;NÃO;Praça João Cândido;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;00153/2022;13/12/2022;Terça;17:00:00;12;;IMEDIATA;Matriz;;;"";"";
Abranches;UNIDADE DE EDUCAÇÃO INTEGRAL ABRANCHES;t;NÃO;Rua Charles Dickens;0;Apoio;Apoio à SME;;;;;;;;;;;;;2022;00151/2022;13/12/2022;Terça;17:02:00;12;;153;Boa Vista;Secretaria Municipal da Educação;SME;"";"";
Capão Raso;RUA DA CIDADANIA PINHEIRINHO;t;NÃO;AV. WINSTON CHURCHILL;1;Fornecimento de Lona;;;;;;;;;;;;;;2022;00007/2022;13/12/2022;Terça;17:24:00;12;;IMEDIATA;Pinheirinho;Secretaria do Governo Municipal;SGM;"";"";
Bairro Alto;;f;NÃO;Rua José Veríssimo;0;Apoio;Apoio à SMS;;;;;;;;;;;;;2022;00154/2022;13/12/2022;Terça;17:52:00;12;;IMEDIATA;Boa Vista;;;"";"";
Santa Cândida;;f;NÃO;Rua Avelino Almeida Cardoso;0;Violação de Medida Protetiva Lei Maria da Penha;;;;;;;;;;;;;;2022;00156/2022;13/12/2022;Terça;18:46:00;12;;153;Boa Vista;;;"";"";
Alto da Glória;UNIDADE DE ACOLHIMENTO INSTITUCIONAL - ABRIGO INSTITUCIONAL CASA DO PIÁ 3;t;NÃO;R. MAUÁ;0;Vias de Fato;;;;;;;;;;;;;;2022;00157/2022;13/12/2022;Terça;19:15:00;12;;153;Matriz;Fundação de Ação Social;FAS;"";"";
Bairro Alto;;f;NÃO;Rua Marcílio Dias;0;Apoio;Apoio ao SAMU;;;;;;;;;;;;;2022;00162/2022;13/12/2022;Terça;19:25:00;12;;FONE;Boa Vista;;;"";"";
Atuba;;f;NÃO;Rua Rio Mucuri;0;Apoio;Apoio à SMU;;;;;;;;;;;;;2022;00164/2022;13/12/2022;Terça;19:25:00;12;;IMEDIATA;Boa Vista;;;"";"";
Centro;;f;NÃO;Rua Francisco Torres;0;Apoio;Apoio à FAS;;;;;;;;;;;;;2022;00159/2022;13/12/2022;Terça;19:40:00;12;;À VIATURA;Matriz;;;"";"";
Boqueirão;UNIDADE DE PRONTO ATENDIMENTO BOQUEIRÃO;t;NÃO;Rua Professora Maria de Assumpção;0;Dano;Vandalismo;;;;;;;;;;;;;2022;00160/2022;13/12/2022;Terça;19:53:00;12;;153;Boqueirão;Secretaria Municipal da Saúde;SMS;"";"";
Sítio Cercado;;f;NÃO;Rua Califórnia;1;Fornecimento de Lona;;;;;;;;;;;;;;2022;00009/2022;13/12/2022;Terça;20:00:00;12;;NRGM;Bairro Novo;;;"";"";
Tingui;;f;NÃO;ESTRADA DE SANTA CANDIDA;0;Apoio;Apoio ao cidadão - ORIENTAÇÃO;;;;;;;;;;;;;2022;00166/2022;13/12/2022;Terça;20:30:00;12;;IMEDIATA;Boa Vista;;;"";"";
Boa Vista;;f;NÃO;Rua Alberto Potier;0;Ameaça;;;;;;;;;;;;;;2022;00165/2022;13/12/2022;Terça;20:44:00;12;NORMAL;153;Boa Vista;;;"";"";
Centro;;f;NÃO;Rua Treze de Maio;0;Fundada Suspeita (Abordagem);Abordagem a veículo;;;;;;;;;;;;;2022;00167/2022;13/12/2022;Terça;22:13:00;12;;IMEDIATA;Matriz;;;"";"";
Capão da Imbuia;;f;NÃO;Rua Octávio Schiavon;0;Trânsito;ESTACIONAR EM GUIA REBAIXADA;;;;;;;;;;;;;2022;00169/2022;13/12/2022;Terça;22:44:00;12;;SETRAN;Cajuru;;;"";"";
Xaxim;;f;NÃO;Rua Arnold Schmidt;0;Trânsito;;;;;;;;;;;;;;2022;00168/2022;13/12/2022;Terça;22:45:00;12;;SETRAN;Boqueirão;;;"";"";
Alto da Glória;UNIDADE DE ACOLHIMENTO INSTITUCIONAL - ABRIGO INSTITUCIONAL CASA DO PIÁ 3;t;NÃO;R. MAUÁ;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;00170/2022;13/12/2022;Terça;22:47:00;12;;153;Matriz;Fundação de Ação Social;FAS;"";"";
Tatuquara;;f;NÃO;Rua Maria Aparecida de Silva Anquizes;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;00172/2022;13/12/2022;Terça;23:35:00;12;;À VIATURA;Pinheirinho;;;"";"";
Jardim Botânico;POSTO DE INFORMAÇÕES TURÍSTICAS RODOFERROVIÁRIA;t;NÃO;;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;00175/2022;13/12/2022;Terça;23:35:00;12;;À VIATURA;Matriz;Instituto Municipal de Turismo;IMT;"";"";
Cidade Industrial;;f;NÃO;Rua Baldur Magnus Grubba;0;Trânsito;;;;;;;;;;;;;;2022;00184/2022;14/12/2022;Quarta;00:00:00;12;;156;CIC;;;"";"";
Boqueirão;;f;NÃO;Rua Francisco Lourenço Johnscher;0;ZELADORIA URBANA;Furto Fiação Elétrica;;;;;;;;;;;;;2022;00174/2022;14/12/2022;Quarta;00:00:00;12;;153;Boqueirão;;;"";"";
Cidade Industrial;;f;NÃO;Rua Manoel Valdomiro de Macedo;0;Trânsito;;;;;;;;;;;;;;2022;00185/2022;14/12/2022;Quarta;00:00:00;12;;156;CIC;;;"";"";
Centro;;f;NÃO;Rua Francisco Torres;0;Apoio;Apoio à FAS;;;;;;;;;;;;;2022;00173/2022;14/12/2022;Quarta;00:15:00;12;;IMEDIATA;Matriz;;;"";"";
Capão Raso;;f;NÃO;Rua José Clementino Bettega;0;Trânsito;OBSTRUÇÃO DE PISTA;;;;;;;;;;;;;2022;00176/2022;14/12/2022;Quarta;01:04:00;12;;156;Pinheirinho;;;"";"";
Parolin;;f;NÃO;Avenida Marechal Floriano Peixoto;0;Ronda;;;;;;;;;;;;;;2022;00177/2022;14/12/2022;Quarta;02:25:00;12;;153;Portão;;;"";"";
Jardim Botânico;;f;NÃO;Jardim Botânico-Evento de Natal.;0;Apoio;Apoio à FAS;;;;;;;;;;;;;2022;00179/2022;14/12/2022;Quarta;02:35:00;12;;À VIATURA;Matriz;;;"";"";
Sítio Cercado;RUA DA CIDADANIA BAIRRO NOVO;t;NÃO;R. TIJUCAS DO SUL;0;Apoio;Apoio ao cidadão - PRESTAÇÃO DE SOCORRO/SALVAMENTO;;;;;;;;;;;;;2022;00180/2022;14/12/2022;Quarta;02:39:00;12;;153;Bairro Novo;Secretaria do Governo Municipal;SGM;"";"";
Bigorrilho;;f;NÃO;Rua Coronel Dulcídio;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;00178/2022;14/12/2022;Quarta;02:53:00;12;;153;Matriz;;;"";"";
Hauer;TERMINAL HAUER;t;NÃO;Avenida Marechal Floriano Peixoto;0;Agressão física/verbal;Agressão;;;;;;;;;;;;;2022;00181/2022;14/12/2022;Quarta;03:18:00;12;;153;Boqueirão;Urbanização de Curitiba S.A.;URBS;"";"";
São Francisco;;f;NÃO;Alameda Augusto Stellfeld;0;Fundada Suspeita (Abordagem);Abordagem a veículo;;;;;;;;;;;;;2022;00182/2022;14/12/2022;Quarta;03:56:00;12;;À VIATURA;Matriz;;;"";"";
São Francisco;;f;NÃO;Rua Ébano Pereira;0;Fundada Suspeita (Abordagem);Abordagem a pessoa;;;;;;;;;;;;;2022;00183/2022;14/12/2022;Quarta;04:57:00;12;;À VIATURA;Matriz;;;"";"";
Tatuquara;;f;NÃO;Rua Maria Aparecida de Silva Anquizes;0;Trânsito;FISCALIZAÇÃO TRANSITO (BLITZ);;;;;;;;;;;;;2022;00187/2022;14/12/2022;Quarta;08:00:00;12;;IMEDIATA;Pinheirinho;;;"";"";
Abranches;;f;NÃO;Rua Eugênio Flôr;0;Agressão física/verbal;Violência doméstica contra mulher;;;;;;;;;;;;;2022;00186/2022;14/12/2022;Quarta;08:02:00;12;;153;Boa Vista;;;"";"";
Centro;UNIDADE INVENTARIADA TERMINAL GUADALUPE;t;SIM;Rua João Negrão;0;Substância Ilícita;Uso de substância ilícita;;;;;;;;;;;;;2022;00188/2022;14/12/2022;Quarta;08:10:00;12;;IMEDIATA;Matriz;;;"";"";
Cidade Industrial;;f;NÃO;Rua Manoel Valdomiro de Macedo;0;Trânsito;OBSTRUÇÃO DE PISTA;;;;;;;;;;;;;2022;00190/2022;14/12/2022;Quarta;08:16:00;12;;156;CIC;;;"";"";
Capão Raso;;f;NÃO;Rua José Rodrigues Pinheiro;0;Arrastão;;;;;;;;;;;;;;2022;00197/2022;14/12/2022;Quarta;08:32:00;12;;IMEDIATA;Pinheirinho;;;"";"";
Pinheirinho;;f;NÃO;BR-116;0;Trânsito;Acidente de trânsito;;;;;;;;;;;;;2022;00192/2022;14/12/2022;Quarta;08:36:00;12;;153;Pinheirinho;;;"";"";
Tatuquara;;f;NÃO;Rua Maria Aparecida de Silva Anquizes;0;Trânsito;Acidente de trânsito;;;;;;;;;;;;;2022;00541/2022;14/12/2022;Quarta;08:36:00;12;;153;Pinheirinho;;;"";"";
Novo Mundo;;f;NÃO;Avenida Brasília;0;Trânsito;Acidente de trânsito;;;;;;;;;;;;;2022;00189/2022;14/12/2022;Quarta;08:40:00;12;;153;Portão;;;"";"";
São Francisco;;f;NÃO;Rua Inácio Lustosa;0;Trânsito;;;;;;;;;;;;;;2022;00193/2022;14/12/2022;Quarta;08:40:00;12;;IMEDIATA;Matriz;;;"";"";
Centro;MÓDULO DA GUARDA MUNICIPAL PRAÇA RUI BARBOSA;t;NÃO;;0;Apoio;Apoio à outros órgãos;;;;;;;;;;;;;2022;00191/2022;14/12/2022;Quarta;08:42:00;12;;IMEDIATA;Matriz;Secretaria Municipal de Defesa Social e Trânsito;SMDT;"";"";
Atuba;;f;NÃO;Estrada Da Ribeira - Br-476;0;Trânsito;FISCALIZAÇÃO TRANSITO (BLITZ);;;;;;;;;;;;;2022;00228/2022;14/12/2022;Quarta;09:10:00;12;;À VIATURA;Boa Vista;;;"";"";
Barreirinha;;f;NÃO;Rua Carmelina Cavassin;0;Trânsito;;;;;;;;;;;;;;2022;00194/2022;14/12/2022;Quarta;09:24:00;12;;156;Boa Vista;;;"";"";
Atuba;;f;SIM;Estrada Da Ribeira - Br-476;0;Encaminhamento;Encaminhamento de foragido (mandado de busca e apreensão);;;;;;;;;;;;;2022;00195/2022;14/12/2022;Quarta;09:30:00;12;;À VIATURA;Boa Vista;;;"";"";
Cidade Industrial;;f;NÃO;Rua João Dembinski;0;Invasão;Invasão de equipamento/patrimônio público;;;;;;;;;;;;;2022;00249/2022;14/12/2022;Quarta;09:30:00;12;;IMEDIATA;CIC;;;"";"";
Cajuru;RUA DA CIDADANIA CAJURU;t;NÃO;;0;Apoio;Apoio à Polícia Civil;;;;;;;;;;;;;2022;00196/2022;14/12/2022;Quarta;09:45:00;12;;À VIATURA;Cajuru;Secretaria do Governo Municipal;SGM;"";"";
Bairro Alto;;f;NÃO;Rua Visconde de Abaeté;0;Patrulha Maria da Penha;Visita de Medida Protetiva;;;;;;;;;;;;;2022;00204/2022;14/12/2022;Quarta;10:00:00;12;;ATENDIMENTO E ACOMPANHAMENTO DA PATRULHA MARIA DA PENHA;Boa Vista;;;"";"";
Capão Raso;UNIDADE DE PRONTO ATENDIMENTO PINHEIRINHO;t;NÃO;;0;Ameaça;;;;;;;;;;;;;;2022;00198/2022;14/12/2022;Quarta;10:07:00;12;;153;Pinheirinho;Secretaria Municipal da Saúde;SMS;"";"";
